int_id,200907,200910,201001,201004,201007,201010,201101,201104,201107,201110,201201,201204,201207,201210,201301,201304,201307,201310,201401,201404,201407,201410,201501,201504,201507,201510,201602,201606,201610,201702,201706,201710,201802,201806,201810,201812,201902,201906,201910,202002,202006,202010,202102,202106,202110,202202,202206,202210,202302,202306,202310,200907_sm,200910_sm,201001_sm,201004_sm,201007_sm,201010_sm,201101_sm,201104_sm,201107_sm,201110_sm,201201_sm,201204_sm,201207_sm,201210_sm,201301_sm,201304_sm,201307_sm,201310_sm,201401_sm,201404_sm,201407_sm,201410_sm,201501_sm,201504_sm,201507_sm,201510_sm,201602_sm,201606_sm,201610_sm,201702_sm,201706_sm,201710_sm,201802_sm,201806_sm,201810_sm,201812_sm,201902_sm,201906_sm,201910_sm,202002_sm,202006_sm,202010_sm,202102_sm,202106_sm,202110_sm,202202_sm,202206_sm,202210_sm,202302_sm,202306_sm,202310_sm
577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.015755199,-0.027879673,-0.015808889,-0.028938806,-0.014547809,0.024694030838353295,-0.00177157,-0.01052413,-0.018122471,0.006192704,-0.021845042,-0.031172763,-0.038783652,0.010023511,-0.013170958,-0.025291299,-0.023748355,0.035433335,0.004494215,0.040429327,0.06401259,-0.01744693,-0.002456052,-0.010462909,-0.004850069,0.008373223,0.008967563,-0.019324327,0.014371970934527273,-0.007108219,0.026657749854383024,-0.005031311,-0.00199733,0.000664394,0.000110952,0.015952381349745273,0.017397629008406697,-0.013837363,0.045913019,-0.010842263,0.010699200843061696,-0.001685959,0.007173721,-0.012195874,0.006068407,0.01182141,-0.028405942,0.021570911,0.010615858,-0.002066116,
578,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.008818363,-0.018438142,-0.017735481,-0.026633655,-0.006936228,0.018946989586478752,-0.00258079,-0.011072744,-0.019848978,0.020757050890671563,-0.009809422,-0.023088853,-0.034899941,0.001297439,-0.015198221,-0.021320445,-0.028978637,0.024892245468340415,0.008314628,0.046682921,0.078646079,-0.007960624,-0.007832678,-0.014552469,-0.012066798,0.009739346,0.011763653668918114,-0.017376921,0.008532188,-0.003517217,0.019013784629733944,-0.011547625,-0.005388442,0.000512644,-0.005140025,0.018834248,0.017590246898563283,-0.004726087,0.037248241,-0.007823593,-0.006944754,-0.000305584,0.000914,-0.015293608,0.00224498,0.006691353,-0.013533972,0.015187623665521038,0.013806431113105061,0.007918154,
579,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.004263506,-0.008050621,-0.009224181,-0.023127556,-0.018288495,0.009795149,-0.004463827,-0.019473901,-0.029800187,0.018603853,-0.006124784,-0.022809379,-0.027824256,0.019126014,-0.005094765,-0.022875959,-0.050099223,0.005106516,0.007520544,0.050031259,0.070626606,-0.026466097,-0.015506148,-0.011429203,-0.005245976,0.003550498,0.007516438,-0.021903943,0.012771805298739447,-0.007059165,0.023856277609693617,-0.006215258,-0.002031981,-0.004327748,-0.003855654,0.015296603585111701,0.038767542818496974,-0.011788712,0.03264137,-0.001813233,0.012596362109841955,-0.002669276,2.4593595800714158e-05,-0.008179359,0.002923633,-0.002734921,-0.01307341,0.009979109,0.002004136,0.009746479,
580,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.002377567,-0.016687187,-0.006742258,-0.026304524,-0.018252876,0.016850787,-0.003381785,-0.018582462,-0.01653515,0.02526453,-0.012637735,-0.030406278,-0.037841175,0.011185968151459322,-0.010776673,-0.027612541,-0.065031867,0.002679517,0.001516754,0.048461414,0.072493722,-0.017780196,-0.006585,-0.008795168,-0.000864526,-0.003664006,0.004893621,-0.021923966,0.025673509790347174,-0.010027225,0.026560725883031502,-0.000524193,-0.00593054,-0.021660691,-0.003175805,0.015489186805028192,0.046569073,-0.010884831,0.037976937,-0.010665398,0.015125321654173018,-0.009710532,0.002532596,-0.018558865,0.002207297,0.007663351,-0.019972063,0.018092133868963273,0.008630698,0.006420476,
581,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,-0.013611138,-0.004493434,-0.012271942,-0.022151766,-0.022892281,0.024843157579501465,0.004569998,-0.013230542,-0.052673946,0.015442154059807464,-0.006844956,-0.02779126,-0.007662667,0.037377269317706435,-0.007555122,-0.017844384,-0.016510135,0.032330842067797974,0.014068596,0.028536397498100982,0.055624657,-0.002134987,0.001993802,0.009012796,0.023055164,3.4512331088393244e-05,-0.004805183,0.008472793,0.003934454,-0.006965699,0.006159049,-0.009151636,-0.004719675,-0.015298744,-0.020461757,0.013259646172324824,-0.022890266,-0.001958289,0.020939070110519722,-0.007935078,-0.009861041,-0.002095437,0.016772449,-0.02372671,0.010988340402642873,0.037033084,-0.032853622,0.021466276918848354,-0.002695836,-0.009669968,
582,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001195964,-0.001105885,-0.015050613,-0.022772115,-0.001494306,0.024719652,0.000909216,-0.010528317,-0.018729827,0.021361944,-0.004768998,-0.016943537,-0.023621651,0.011898194,-0.009137851,-0.015607875,-0.03006846,0.012140807,0.008202273,0.051437502,0.0827006,-0.011619892,-0.0126625,-0.017646354,-0.009432654,0.008538794,0.014093364123255007,-0.019665003,0.005790089,-0.001406991,0.024704113369807622,-0.009779501,-0.006284104,-0.00616017,5.677761510008983e-05,0.017143077,0.017533533,-0.005289379,0.030502720270305886,-0.011373524,-0.012712698,-0.000240361,-0.003127791,-0.03809392,-0.003049569,-0.006276075,-0.011740755,0.009908392,0.006339032,0.012129705864936086,
583,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002910698,-0.020178593,-0.012818739,-0.029216082,-0.01485939,0.017684966325759874,-0.002211169,-0.01417307,-0.008777524,0.027086413568920553,-0.013829005,-0.032541847,-0.042305465,0.011331376102235599,-0.012038988,-0.02554655,-0.044333884,0.027322527435090796,0.004959313,0.047273796,0.073662034,-0.011818161,-0.004125836,-0.014227464,-0.016713701,-0.000297086,0.006713217,-0.021905046,0.012668175829781414,-0.011651474,0.028537739,-0.012377126,-0.006913759,-0.010524807,-0.013189829,0.015379947713679738,0.036478458,-0.005383104,0.043372951,-0.012649018,0.006088856,-0.007998229,-0.001955984,-0.019928962,0.003426057,0.018662004214194075,-0.018192805,0.022357774,0.00400151,0.006762322,
584,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,-0.023344389,-0.015787844,-0.020979724,-0.02541902,-0.019755508,0.012481692,-0.003144755,-0.005770417,-0.033250329,-0.011977786,-0.017528893,-0.023754575,-0.024392067,-0.000115521,-0.010543798,-0.016814615,-0.015217472,0.030914811669169234,0.003460012,0.035700258975093435,0.055972685,-0.015456977,-0.004061979,-0.009080554,-0.000892173,0.011109663827999189,0.002925777,-0.008599547,0.016820961559140993,-0.006221273,0.02562477,-0.010251011,-0.005575965,-0.004768125,0.003472608,0.016008624253240792,-0.013042416,-0.006827088,0.031956068,-0.008613884,0.000420534,0.003831626,0.016665080612575673,-0.001532333,0.005484192,0.011294718227676446,-0.01343134,0.019386569289742285,0.003886016,0.006943312,
585,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.017506215,-0.000852001,-0.006484905,-0.019993464,-0.006699651,0.012023176066577393,-0.008644573,-0.01328357,-0.025218643,0.013857024721801281,-0.015245827,-0.020659883,-0.024438623,-0.009774615,-0.01775061,-0.019044847,-0.026396006,0.005194935,0.003481256,0.044787085731513784,0.072222483,-0.020755542,-0.007408056,-0.011925283,0.002345145,0.008882399,0.011957429233007147,-0.010113058,-0.014133473,-0.006490382,0.030738847795873867,-0.002936554,-0.00041832,0.006480294,0.002528447,0.021368101122789085,-0.002343831,-0.001339485,0.032455038162879646,-0.013486297,0.00830635,0.000151953,0.001334241,-0.022394595,0.007797066,0.003056804,-0.000529175,0.010401226463727653,0.002025353,0.021517965,
586,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.0455118,-0.0151999,-0.010455877,-0.024337353,-0.017971427,0.000708409,-0.008074492,-0.01370423,-0.043677132,-0.010506471,-0.011739937,-0.019796008,-0.014141745,-0.010616706,-0.014821346,-0.017244305,-0.022758334,0.010695332217784154,0.002317881,0.011066124641469575,0.0445458,-0.011684208,-0.007475321,-0.006836648,0.013863165552417425,0.015857616705553884,0.002053248,0.018168087250420017,0.000682501,-0.002124589,0.022394321,-0.003430957,-0.004515481,-0.025996136,0.013807892444587869,0.01433933,0.001714114,0.012225321006207213,0.031040210454236886,0.006568016,0.017995062,0.009324453,0.024473557603501127,0.005416342,0.009582578,0.018846007773563975,-0.016553113,0.018756445319879612,-0.001175005,0.003629406,
587,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,-0.065657104,-0.039032051,-0.020759595,-0.02285189,-0.035937726,-0.032998415,-0.017853343,-0.017364058,-0.034162229,-0.00367436,-0.014373649,-0.013357402,0.004096215,-0.003346974,-0.015356263,-0.011598622,-0.027581771,-0.012262123,-0.007467123,0.0080607,0.032970883,-0.020376222,-0.015340717,-0.008570444,0.005078502,-0.002212042,-0.000874317,0.012562255025841292,0.031546107,0.000138563,0.018826140672899786,0.005346259,-0.002080765,-0.012671602,0.015082446858286858,0.012125474459025985,-0.016102541,0.020503392,0.029150556,0.01653622,0.028528241440653773,0.013606880849692964,0.020663604722358286,0.00580704,0.018791006004903486,0.026026025996543484,0.015937110409140573,0.030154581239912666,0.015036332071758786,0.020438460633158656,
588,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,-0.043901775,-0.019622786,-0.024224585,-0.028746353,-0.016710031,-0.002158834,-0.012525222,-0.013889979,-0.036713108,-0.016219547,-0.023751216,-0.024608154,-0.036057179,-0.013331754,-0.019972142,-0.017923698,-0.023238187,-0.000248713,0.000648372,0.023707576,0.043078095,-0.012059471,-0.008109477,-0.012010973,0.006023221,0.013280892744660378,0.002441308,0.008757101,0.027540388,-0.007369771,0.033514035,0.021707194,0.003414795,-0.021785903,-0.005839808,0.016769518,0.00981176,0.018807041,0.043685822,0.009472863,0.017933653667569147,0.013151761784683937,0.025904911686666282,0.006985122,0.018212380527984365,0.019427047227509316,-0.020829877,0.023975062,-0.000526628,-0.002765363,
589,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,-0.050003293,-0.014210914,-0.002644412,-0.013836196,0.003232404,-0.000474206,-0.011688703,-0.008090845,-0.049638023,-0.008814326,-0.007582009,-0.015876615,-0.0302018,-0.000447529,-0.008143472,-0.011443401,-0.026890051,0.010218194552830295,0.009120432,0.030728922,0.052328752087695246,-0.022689121,-0.008586028,-0.008479158,0.00364929,0.006478259,0.003324244,-0.00244167,0.017073324748447957,-0.010402633,0.019164332720850195,-0.006107833,-0.005505333,-0.025831656,-0.004711943,0.003180629,-0.009791127,0.013174406119755344,0.03279407,-0.019499029,0.00994426,-0.006915872,0.028749926,0.015229872294834676,-0.000293068,0.010020311788788847,3.005777086528827e-05,0.018786272100572095,0.019185413606464845,0.007968809,
590,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.051865856,0.009090387,-0.000896276,-0.020090343,-0.015079449,0.008041268,-0.009395043,-0.00898247,-0.046477918,-0.011710346,-0.009910337,-0.020818042,-0.026385323,-0.009287495,-0.012972067,-0.017155639,-0.028108958,0.011287557706236823,0.003870868,0.045032279,0.075057997,-0.032143534,-0.012955705,-0.007811687,0.017902773,0.016789156,0.005511707,0.010441528726369127,0.003489542,-0.003724804,0.039671873,-0.01645552,-0.005801487,-0.014251597,0.002353549,-0.001214465,-0.001252077,0.003395152,0.030619651358574626,-0.009880463,0.021219658,0.003112802,0.022393914,0.002846002,0.006462494,-0.008087097,-0.008756209,0.025508845131844274,-0.015681745,0.013450139,
591,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,-0.055037773,0.000439471,0.005990842,-0.00965036,0.011019513849169035,0.005907416,-0.008361992,-0.00606396,-0.032728036,0.000149428,-0.011548075,-0.014408873,-0.047197299,-0.004733479,-0.006094649,-0.010662158,-0.01488819,0.00985111,0.007210237,0.027936080098152183,0.058753733,-0.021307189,-0.011177556,-0.005307415,0.019880345,0.010951238498091667,-3.55E-05,0.004500688,0.008794111,-0.006976043,0.028098642546683553,-0.009124148,-0.001974565,-0.026836165,0.000557178,-0.002604675,-0.004490708,0.003376549,0.029513461794704196,-0.01692264,0.006037533,-0.003492411,0.018617886025458576,-0.00353691,-0.000212579,-0.00950839,-0.002729184,0.019490234460681648,0.005863762,0.012659787759184832,
592,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,-0.042093457,-0.005942686,-0.014224744,-0.024853957,-0.012091367,0.002246054,-0.01236333,-0.012960298,-0.049281039,0.003048876,-0.005584177,-0.020316947,-0.022321373,-9.83E-05,-0.009056402,-0.017346078,-0.040027373,0.018982647872362007,0.013626096922843205,0.041221855,0.07072964,-0.019737921,-0.010024889,-0.006203646,0.014615900692392575,0.015768492,0.000924507,-0.00662026,0.010641257293888776,-0.010016272,0.035960178,-0.017386989,-0.003852726,-0.014696201,-0.008068144,0.006451479,-0.012528247,0.015898941970262384,0.033756986,-0.01397647,0.01319558,0.001244693,0.032908393,-0.010448414,0.005510584,0.002026248,-0.011525597,0.023180941516747232,-0.003660425,0.011425928014223735,
593,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.051195777,0.017774973,0.010581300737193013,-0.011701157,0.011839089,0.014340163710025652,-0.015461062,-0.004186572,-0.008391311,0.004506379,-0.001527378,-0.009150272,-0.033564332,0.007951875,-0.023034147,-0.022201843,-0.005696602,0.026386812615853086,0.008241147,0.022905042,0.059168692678213106,-0.019952525,-0.010677404,-0.006491563,0.010329933980336544,0.011702612328987852,0.005938051,0.001058149,-0.001515369,-0.007763953,0.015653996585080245,-0.019532725,0.006475231,-0.023766985,0.001838585,0.019168608,0.040358730305272816,-0.011076641,0.018546532,-0.020765744,-0.014673873,-0.016594702,0.000668723,-0.013150218,-0.014095332,-0.020653375,-0.01875742,0.006898179,0.038369703,0.003770637,
594,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.028497135,-0.011692068,-0.000726442,-0.014976101,0.003609067,0.020948866,-0.013854349,-0.005637067,-0.010457277,0.011905789,-0.012070577,-0.020887833,-0.051901019,-0.005444433,-0.014831581,-0.021002839,-0.034889661,-0.003805922,0.006548465,0.024141000776455323,0.045371658,-0.006708462,-0.003249367,-0.011106777,0.000918454,0.017687233871427066,0.004459575,0.010071849900073062,0.010946392,-0.008771969,0.019011634048716794,-0.002977565,0.004252638,-0.028684636,-0.011958513,0.013548009354492723,0.034372692349655884,-0.001903703,0.032816339155723295,-0.01498546,0.005811267,-0.008637061,-0.008161188,-0.014928156,-0.00234769,0.004556657,-0.009595358,0.009267975,0.029038902885954954,0.001009114,
595,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.041181701,0.00996202,0.014474504627287388,-0.004319334,0.016323124,0.014162515,-0.003572858,-0.000674252,-0.040368376,-0.013256164,-0.002621547,-0.014268424,-0.052737044,-0.0087182,-0.011726064,-0.021138096,-0.022682386,0.011623565480112993,0.005502182,0.020211543235927817,0.029592905,-0.029564156,-0.009271649,-0.011269875,0.007030827,0.028441314,-0.000754543,0.006124614,0.008095322,-0.009495825,0.016336734406650056,-0.001437261,-0.002710364,-0.016973457,-0.00405487,0.014818523,0.029669061116874226,-0.011906262,0.018788700830191393,-0.020139222,0.009045069,-0.008419013,0.009731069,-0.018200972,-0.012613869,-0.008371075,-0.009627016,0.00534804,0.045929339,0.014207784458994871,
596,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,-0.054091575,0.009643622,0.008288608,-0.010463623,0.001377501,0.014673782107622754,-0.012103004,-0.007786518,-0.037414761,-0.008875334,-0.004210178,-0.015012229,-0.049517468,-0.007276991,-0.02115325,-0.023517315,-0.030658338,0.003045906,0.006380578,0.018436616,0.049385296342813474,-0.007819674,-0.010249326,-0.012204451,0.005202287,0.007769014,0.013145636686164388,0.004310531,0.010823555290699033,-0.012855411,0.017077166911052606,-0.014590937,-0.001011947,-0.016043496,0.002764427,0.021203107888931816,0.041970374,-0.009650796,0.017496966230480564,-0.025005201,0.008964336,-0.008835562,0.005694399,-0.019632381,-0.009797983,0.008697606,-0.012219326,0.008239034,0.057704231,0.017999296279057234,
597,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,-0.039129067,-0.003131331,0.010447369695737455,-0.00943977,0.012309348467609008,0.016869867,-0.010398849,-0.005064826,-0.025535114,0.002290809,-0.007450166,-0.016970974,-0.041716373,-0.004306726,-0.016837816,-0.020249719,-0.028022444,0.003325932,0.009062213,0.024631776,0.045735869620894584,-0.012666232,-0.007716593,-0.010540572,0.005573684,0.018988775282070533,0.005047637,0.008091255,0.008728399,-0.011414483,0.00938325,-0.015349296,-0.001234304,-0.023844377,-0.006185144,0.016715112816670846,0.026942856224446463,-0.009844186,0.023155263143366793,-0.027361372,0.008819113,-0.010328374,0.0019965,-0.012936089,-0.006042804,0.002555443,-0.003108352,0.009397675,0.040045106,0.009787438,
598,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,-0.009726006,-0.025118664,-0.002344953,-0.012692773,-0.020815695,0.015290944,-0.000290986,-0.006208247,-0.025022006,0.017630964969143723,-0.007027391,-0.019167286,-0.015710387,0.010460099939144027,-0.007120027,-0.017821927,-0.042092581,0.007008247,0.011801615131623814,0.025393882032596706,0.02219947,-0.038370366,-0.01639453,-0.011446032,0.003615109,0.013056398792700305,0.001677087,-0.01314607,0.013871371294512866,-0.007952473,0.009045275,-0.01527577,-0.003328739,-0.013053998,0.002361187,0.009244202,0.024294318,-0.008043472,0.032666465,-0.011737687,-0.013320123,-0.008134652,0.004277673,0.005260407,5.407315311137251e-08,0.014387104886047764,0.004192617,0.012933649687152913,0.029112286,0.023931552,
599,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,-0.037615653,-0.021831662,0.002444973,-0.009486877,0.001416456,0.013907925,-0.002035807,-0.007013459,-0.028308804,0.014708194,-0.01051966,-0.01544457,-0.021064107,-0.000218166,-0.013446844,-0.014712854,-0.034654367,0.008559027,0.006344994,0.020025014256437615,0.032400550897277544,-0.033442022,-0.019465636,-0.008879086,0.003779813,0.008859105,-0.000864707,-0.013200037,0.015291507400217494,-0.004643257,0.013108707210492529,-0.017820882,-0.005926539,-0.017263211,0.000255259,0.012430031074299722,0.007915838,-0.005441594,0.033592805,-0.006142865,-0.003084196,-0.005856614,0.012162758791375721,-0.002305697,0.003362534,0.010356566336538128,0.009879434,0.015790194672133245,0.026147517020858473,0.014397148220312045,
600,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.031349763,-0.016180096,0.000792966,-0.013495974,0.004571149,0.023774521,-0.004084902,-0.00361357,-0.018971302,0.000127761,-0.010752474,-0.021607663,-0.041474788,0.003330991,-0.010592661,-0.023453316,-0.030624941,0.013031876167735545,0.011131541753137426,0.023839168,0.033309053126219124,-0.026290964,-0.015045439,-0.013895834,0.006192619,0.022176794506408082,0.010896428261657012,0.001477333,0.016721017054609363,-0.009813748,0.021157390261824054,-0.004227928,-0.001210168,-0.014245608,-0.001924373,0.008394125,0.028923880308866508,-0.001015811,0.025590867659932872,-0.012721324,0.00645336,-0.009214032,-0.00288847,-0.010594271,0.003236579,0.013068828933142294,-0.019597601,0.014785879417448439,0.020680234138224573,0.00584614,
601,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,-0.051387168,-0.025151076,0.004591413,-0.011882722,-0.001961405,0.0029034,-0.011637518,-0.006310736,-0.028421956,0.005773858,-0.010872505,-0.017026586,-0.0411606,-0.008700074,-0.010949614,-0.015206571,-0.029106102,-0.003519681,0.003383208,0.021441321886543716,0.037211997,-0.022358027,-0.012063614,-0.009415713,0.009021022,0.019437234848737717,0.002646162,0.007134219,0.018376936,-0.008359338,0.010513814,-0.005014711,-0.004975937,-0.020410573,0.002443516,0.013421896179871887,0.010283477404820107,0.006671419,0.032954736,-0.008882432,0.016043542219059806,-0.005771756,0.00930779,0.00058575,0.002282642,0.009052243,0.005391273,0.014844020429466438,0.028824424,0.011342354,
602,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.030534091,-0.009673131,-0.002791273,-0.016334594,0.004501561,0.030529025528166026,-0.006434966,-0.005853633,-0.040973099,-0.010052015,-0.010509042,-0.015933932,-0.039657717,-0.003911794,-0.012144172,-0.022876546,-0.026171016,0.024934995,0.011943703393141443,0.031524713751342574,0.056743978,-0.017022538,-0.012512002,-0.010260975,-0.006995966,0.023188308,0.007003622,-0.005171089,0.006102979,-0.005835991,0.022427387742532633,0.004051456,-0.001850194,-0.014823642,-0.00094263,0.008534064,0.040848419,0.000570301,0.035746104,0.000243824,0.001993363,-0.01167654,0.003313692,-0.005563182,-0.005651719,0.004646469,-0.034577313,0.016293961016668197,0.023453588,-0.007272796,
603,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.032396536,-0.008027151,-0.002768291,-0.01416009,0.010377132,0.021653287716814004,-0.009516097,-0.006336816,-0.024028329,0.004920092,-0.002965147,-0.008357599,-0.041635881,-0.005637688,-0.014770219,-0.019453731,-0.01328785,0.024581976,0.009144214,0.025924993980978004,0.062509343,-0.010680486,-0.013958364,-0.006949395,-0.018491674,0.015079829741168671,0.00380075,-0.0041571,-5.84E-05,-0.006009606,0.013948362,0.009160225,0.003893507,-0.014675769,0.001945621,0.012770885954032056,0.044129826,0.003290173,0.029494393,0.002657942,-0.001150509,-0.010196578,-0.00060634,-0.006516119,-0.007814799,-0.008750194,-0.02920934,0.015384791267884751,0.025787759521925784,-0.011101713,
